14/12/2021 10:38:20;79.6%
14/12/2021 10:38:22;79.6%
14/12/2021 10:38:23;79.6%
14/12/2021 10:38:24;79.6%
14/12/2021 10:38:25;79.6%
14/12/2021 10:38:26;79.6%
14/12/2021 10:38:27;79.99%
14/12/2021 10:38:29;79.99%
14/12/2021 10:38:30;79.99%
14/12/2021 10:38:31;79.99%
14/12/2021 10:38:32;79.99%
14/12/2021 10:38:33;79.99%
14/12/2021 10:38:34;79.99%
14/12/2021 10:38:36;79.99%
14/12/2021 10:38:37;79.99%
14/12/2021 10:38:38;79.99%
14/12/2021 10:38:39;79.99%
14/12/2021 10:38:40;79.99%
14/12/2021 10:38:41;79.99%
14/12/2021 10:38:42;79.99%
14/12/2021 10:38:44;79.99%
14/12/2021 10:38:45;79.99%
14/12/2021 10:38:46;79.99%
14/12/2021 10:38:47;79.99%
14/12/2021 10:38:48;79.99%
14/12/2021 10:38:49;79.99%
14/12/2021 10:38:50;79.99%
14/12/2021 10:38:52;79.99%
14/12/2021 10:38:53;79.99%
14/12/2021 10:38:54;79.99%
14/12/2021 10:38:55;79.99%
14/12/2021 10:38:56;79.99%
14/12/2021 10:38:57;79.99%
14/12/2021 10:38:58;79.99%
14/12/2021 10:39:00;79.99%
14/12/2021 10:39:01;79.99%
14/12/2021 10:39:02;79.99%
14/12/2021 10:39:03;79.99%
14/12/2021 10:39:04;12.22%
14/12/2021 10:39:05;22.47%
14/12/2021 10:39:07;31.07%
14/12/2021 10:39:08;38.49%
14/12/2021 10:39:09;38.49%
14/12/2021 10:39:10;38.49%
14/12/2021 10:39:11;38.49%
14/12/2021 10:39:12;38.49%
14/12/2021 10:39:13;38.49%
14/12/2021 10:39:15;38.49%
14/12/2021 10:39:16;38.49%
14/12/2021 10:39:17;38.49%
14/12/2021 10:39:18;38.49%
14/12/2021 10:39:19;38.49%
14/12/2021 10:39:20;38.49%
14/12/2021 10:39:21;38.49%
14/12/2021 10:39:22;38.49%
14/12/2021 10:39:24;38.49%
14/12/2021 10:39:25;38.49%
14/12/2021 10:39:26;38.49%
14/12/2021 10:39:27;38.49%
14/12/2021 10:39:28;38.49%
14/12/2021 10:39:29;38.49%
14/12/2021 10:39:30;38.49%
14/12/2021 10:39:31;38.49%
14/12/2021 10:39:33;38.49%
14/12/2021 10:39:34;38.49%
14/12/2021 10:39:35;38.49%
14/12/2021 10:39:36;38.49%
14/12/2021 10:39:37;38.49%
14/12/2021 10:39:38;38.49%
14/12/2021 10:39:40;38.49%
14/12/2021 10:39:41;38.49%
14/12/2021 10:39:42;38.49%
14/12/2021 10:39:43;38.49%
14/12/2021 10:39:44;38.49%
14/12/2021 10:39:45;38.49%
14/12/2021 10:39:46;38.49%
14/12/2021 10:39:47;38.49%
14/12/2021 10:39:49;38.49%
14/12/2021 10:39:50;38.49%
14/12/2021 10:39:51;38.49%
14/12/2021 10:39:52;38.49%
14/12/2021 10:39:53;38.49%
14/12/2021 10:39:54;38.49%
14/12/2021 10:39:55;38.49%
14/12/2021 10:39:56;38.49%
14/12/2021 10:39:58;38.49%
14/12/2021 10:39:59;38.49%
14/12/2021 10:40:00;38.49%
14/12/2021 10:40:01;38.49%
14/12/2021 10:40:02;38.49%
14/12/2021 10:40:03;38.49%
14/12/2021 10:40:04;38.49%
14/12/2021 10:40:06;38.49%
14/12/2021 10:40:07;38.49%
14/12/2021 10:40:08;38.49%
14/12/2021 10:40:09;38.49%
14/12/2021 10:40:10;38.49%
14/12/2021 10:40:11;38.49%
14/12/2021 10:40:12;38.49%
14/12/2021 10:40:14;38.49%
14/12/2021 10:40:15;38.49%
14/12/2021 10:40:16;38.49%
14/12/2021 10:40:17;38.49%
14/12/2021 10:40:18;38.49%
14/12/2021 10:40:19;38.49%
14/12/2021 10:40:20;38.49%
14/12/2021 10:40:22;38.49%
14/12/2021 10:40:23;38.49%
14/12/2021 10:40:24;38.49%
14/12/2021 10:40:25;38.49%
14/12/2021 10:40:26;38.49%
14/12/2021 10:40:27;38.49%
14/12/2021 10:40:28;38.49%
14/12/2021 10:40:30;38.49%
